date,temperature,weather,wind,humidity,barometer,visibility,time
2023-02-21,22,Passing clouds.,7 km/h,89,1015 mbar,8,01:00
2023-02-21,22,Scattered clouds.,9 km/h,84,1016 mbar,7,07:00
2023-02-21,25,Partly sunny.,19 km/h,77,1016 mbar,7,10:00
2023-02-21,27,Partly sunny.,22 km/h,69,N/A,10,13:00
2023-02-21,26,Partly sunny.,28 km/h,71,1012 mbar,10,16:00
2023-02-21,23,Passing clouds.,22 km/h,84,1014 mbar,10,19:00
2023-02-21,22,Overcast.,9 km/h,88,1016 mbar,10,22:00
2023-02-22,22,Overcast.,11 km/h,91,1015 mbar,10,01:00
2023-02-22,21,Passing clouds.,15 km/h,96,1014 mbar,10,04:00
2023-02-22,21,Overcast.,15 km/h,95,1016 mbar,5,07:00
2023-02-22,25,Overcast.,28 km/h,80,1016 mbar,10,10:00
2023-02-22,25,Overcast.,28 km/h,77,1014 mbar,7,13:00
2023-02-22,25,Partly sunny.,20 km/h,78,1013 mbar,8,16:00
2023-02-22,23,Overcast.,13 km/h,88,1015 mbar,7,19:00
2023-02-22,23,Passing clouds.,17 km/h,86,1015 mbar,6,22:00
2023-02-23,21,Passing clouds.,7 km/h,93,1015 mbar,7,01:00
2023-02-23,22,Passing clouds.,20 km/h,93,1014 mbar,6,04:00
2023-02-23,22,Overcast.,9 km/h,93,1015 mbar,5,07:00
2023-02-23,23,Overcast.,15 km/h,88,1015 mbar,6,10:00
2023-02-23,26,Overcast.,26 km/h,73,1013 mbar,7,13:00
2023-02-23,23,Overcast.,28 km/h,88,1012 mbar,7,16:00
2023-02-23,23,Passing clouds.,9 km/h,86,1014 mbar,6,19:00
2023-02-23,23,Passing clouds.,7 km/h,90,1015 mbar,6,22:00
2023-02-24,22,Passing clouds.,6 km/h,93,1014 mbar,5,01:00
2023-02-24,20,Light rain. Overcast.,No wind,96,1014 mbar,3,04:00
2023-02-24,21,Light rain. Overcast.,19 km/h,96,1015 mbar,4,07:00
2023-02-24,23,Overcast.,22 km/h,93,1016 mbar,6,10:00
2023-02-24,21,Thundershowers. Overcast.,26 km/h,98,1015 mbar,4,13:00
2023-02-24,24,Light rain. Overcast.,17 km/h,90,1014 mbar,5,16:00
2023-02-24,23,Passing clouds.,11 km/h,89,1015 mbar,5,19:00
2023-02-24,22,Passing clouds.,6 km/h,92,1017 mbar,4,22:00
2023-02-25,22,Overcast.,11 km/h,95,1016 mbar,4,01:00
2023-02-25,21,Overcast.,11 km/h,93,1016 mbar,6,07:00
2023-02-25,24,Overcast.,24 km/h,87,1018 mbar,6,10:00
2023-02-25,24,Overcast.,20 km/h,82,1016 mbar,7,13:00
2023-02-25,24,Overcast.,17 km/h,87,1015 mbar,4,16:00
2023-02-25,22,Overcast.,11 km/h,97,1016 mbar,3,19:00
2023-02-25,22,Passing clouds.,11 km/h,89,1018 mbar,8,22:00
2023-02-26,21,Passing clouds.,No wind,92,1017 mbar,8,01:00
2023-02-26,21,Passing clouds.,9 km/h,92,1016 mbar,7,04:00
2023-02-26,21,Overcast.,15 km/h,95,1017 mbar,5,07:00
2023-02-26,24,Overcast.,15 km/h,85,1018 mbar,6,10:00
2023-02-26,25,Overcast.,17 km/h,76,1015 mbar,7,13:00
2023-02-26,23,Overcast.,17 km/h,89,1014 mbar,7,16:00
2023-02-26,22,Passing clouds.,17 km/h,90,1016 mbar,7,19:00
2023-02-26,22,Overcast.,15 km/h,93,1018 mbar,6,22:00
2023-02-27,21,Light rain. Passing clouds.,22 km/h,96,1015 mbar,5,04:00
2023-02-27,21,Light rain. Overcast.,19 km/h,97,1016 mbar,5,07:00
2023-02-27,22,Overcast.,26 km/h,93,1018 mbar,5,10:00
2023-02-27,24,Overcast.,33 km/h,89,1016 mbar,5,13:00
2023-02-27,24,Overcast.,17 km/h,83,1015 mbar,5,16:00
2023-02-27,22,Passing clouds.,13 km/h,89,1016 mbar,6,19:00
2023-02-27,22,Passing clouds.,9 km/h,91,1018 mbar,5,22:00
2023-02-28,21,Passing clouds.,11 km/h,93,1016 mbar,7,01:00
2023-02-28,22,Overcast.,20 km/h,92,1016 mbar,6,07:00
2023-02-28,25,Overcast.,28 km/h,80,1018 mbar,8,10:00
2023-02-28,25,Overcast.,22 km/h,77,1016 mbar,6,13:00
2023-02-28,23,Overcast.,20 km/h,78,1015 mbar,7,16:00
2023-02-28,22,Passing clouds.,7 km/h,87,1017 mbar,6,19:00
2023-02-28,22,Passing clouds.,4 km/h,86,1019 mbar,6,22:00
2023-03-01,22,Passing clouds.,9 km/h,84,1017 mbar,6,01:00
2023-03-01,20,Passing clouds.,No wind,92,1016 mbar,6,04:00
2023-03-01,22,Scattered clouds.,9 km/h,82,1016 mbar,10,07:00
2023-03-01,26,Partly sunny.,22 km/h,70,1017 mbar,10,10:00
2023-03-01,26,Overcast.,28 km/h,74,1015 mbar,10,13:00
2023-03-01,21,Light rain. Overcast.,19 km/h,99,1014 mbar,3,16:00
2023-03-01,22,Overcast.,24 km/h,92,1015 mbar,7,19:00
2023-03-01,22,Overcast.,9 km/h,89,1018 mbar,10,22:00
2023-03-02,21,Overcast.,9 km/h,96,1017 mbar,10,01:00
2023-03-02,20,Overcast.,9 km/h,92,1016 mbar,7,04:00
2023-03-02,20,Light rain. Overcast.,9 km/h,96,1018 mbar,2,07:00
2023-03-02,22,Light rain. Overcast.,11 km/h,94,1018 mbar,6,10:00
2023-03-02,22,Light rain. Overcast.,19 km/h,94,1017 mbar,4,13:00
2023-03-02,21,Overcast.,20 km/h,94,1015 mbar,7,16:00
2023-03-02,21,Light rain. Overcast.,11 km/h,93,1017 mbar,6,19:00
2023-03-02,22,Passing clouds.,9 km/h,84,1018 mbar,7,22:00
2023-03-03,22,Passing clouds.,19 km/h,86,1017 mbar,7,01:00
2023-03-03,22,Partly sunny.,13 km/h,77,1018 mbar,8,07:00
2023-03-03,25,Partly sunny.,19 km/h,71,1019 mbar,10,10:00
2023-03-03,28,Scattered clouds.,15 km/h,53,1017 mbar,10,13:00
2023-03-03,25,Overcast.,24 km/h,73,1015 mbar,8,16:00
2023-03-03,24,Passing clouds.,22 km/h,78,1017 mbar,8,19:00
2023-03-03,21,Light rain. Overcast.,9 km/h,96,1019 mbar,5,22:00
2023-03-04,22,Partly sunny.,7 km/h,83,1018 mbar,10,07:00
2023-03-04,25,Overcast.,15 km/h,68,1020 mbar,10,10:00
2023-03-04,27,Partly sunny.,19 km/h,68,1017 mbar,10,13:00
2023-03-04,25,Overcast.,15 km/h,77,1015 mbar,10,16:00
2023-03-04,23,Passing clouds.,17 km/h,81,1018 mbar,8,19:00
2023-03-04,22,Overcast.,11 km/h,86,1020 mbar,7,22:00
2023-03-05,21,Passing clouds.,9 km/h,85,1018 mbar,7,01:00
2023-03-05,21,Passing clouds.,11 km/h,85,1017 mbar,7,04:00
2023-03-05,21,Scattered clouds.,9 km/h,88,1018 mbar,10,07:00
2023-03-05,26,Partly sunny.,19 km/h,63,1019 mbar,10,10:00
2023-03-05,28,Partly sunny.,22 km/h,63,1017 mbar,10,13:00
2023-03-05,26,Thunderstorms. Partly sunny.,19 km/h,69,1015 mbar,10,16:00
2023-03-05,23,Passing clouds.,15 km/h,78,1017 mbar,10,19:00
2023-03-05,22,Passing clouds.,9 km/h,77,1020 mbar,10,22:00
2023-03-06,22,Passing clouds.,9 km/h,74,1018 mbar,10,01:00
2023-03-06,22,Passing clouds.,9 km/h,80,1017 mbar,10,04:00
2023-03-06,22,Scattered clouds.,9 km/h,82,1018 mbar,10,07:00
2023-03-06,27,Scattered clouds.,9 km/h,55,1018 mbar,10,10:00
2023-03-06,28,Partly sunny.,22 km/h,57,1016 mbar,10,13:00
2023-03-06,28,Overcast.,20 km/h,58,1014 mbar,5,16:00
2023-03-06,24,Passing clouds.,4 km/h,69,1016 mbar,5,19:00
2023-03-06,23,Passing clouds.,7 km/h,83,1018 mbar,8,22:00
2023-03-07,21,Passing clouds.,6 km/h,87,1017 mbar,7,01:00
2023-03-07,20,Passing clouds.,No wind,95,1016 mbar,7,04:00
2023-03-07,21,Scattered clouds.,No wind,92,1017 mbar,4,07:00
2023-03-07,27,Scattered clouds.,9 km/h,63,1017 mbar,6,10:00
2023-03-07,29,Partly sunny.,20 km/h,61,1015 mbar,8,13:00
2023-03-07,28,Scattered clouds.,22 km/h,60,1014 mbar,6,16:00
2023-03-07,25,Passing clouds.,9 km/h,86,1015 mbar,7,19:00
2023-03-07,23,Thunderstorms. Overcast.,15 km/h,90,1018 mbar,5,22:00
2023-03-08,22,Partly sunny.,6 km/h,88,1018 mbar,5,07:00
2023-03-08,26,Scattered clouds.,9 km/h,68,1018 mbar,7,10:00
2023-03-08,29,Partly sunny.,17 km/h,54,1016 mbar,7,13:00
2023-03-08,26,Overcast.,19 km/h,76,1014 mbar,4,16:00
2023-03-08,24,Passing clouds.,15 km/h,81,1016 mbar,6,19:00
2023-03-09,23,Passing clouds.,11 km/h,89,1017 mbar,5,01:00
2023-03-09,22,Passing clouds.,6 km/h,91,1016 mbar,5,04:00
2023-03-09,22,Overcast.,9 km/h,91,1017 mbar,3,07:00
2023-03-09,25,Overcast.,11 km/h,77,1018 mbar,4,10:00
2023-03-09,28,Partly sunny.,17 km/h,63,1015 mbar,6,13:00
2023-03-09,28,Thunderstorms. Overcast.,17 km/h,63,1014 mbar,6,16:00
2023-03-09,24,Passing clouds.,15 km/h,83,1015 mbar,7,19:00
2023-03-09,23,Passing clouds.,9 km/h,87,1017 mbar,6,22:00
2023-03-10,22,Fog.,7 km/h,96,1015 mbar,3,04:00
2023-03-10,21,Fog.,6 km/h,95,1016 mbar,3,07:00
2023-03-10,27,Partly sunny.,No wind,75,1017 mbar,5,10:00
2023-03-10,27,Overcast.,17 km/h,71,1014 mbar,5,13:00
2023-03-10,26,Thunderstorms. Overcast.,28 km/h,70,1013 mbar,6,16:00
2023-03-10,21,Passing clouds.,No wind,93,1015 mbar,5,19:00
2023-03-10,21,Passing clouds.,No wind,96,1017 mbar,3,22:00
2023-03-11,20,Fog.,No wind,95,1017 mbar,3,01:00
2023-03-11,30,Passing clouds.,6 km/h,52,1016 mbar,4,04:00
2023-03-11,20,Haze.,4 km/h,94,1017 mbar,5,07:00
2023-03-11,29,Overcast.,15 km/h,54,1015 mbar,8,13:00
2023-03-11,28,Overcast.,11 km/h,64,1014 mbar,7,16:00
2023-03-11,23,Passing clouds.,13 km/h,90,1016 mbar,5,19:00
2023-03-11,22,Passing clouds.,No wind,94,1018 mbar,4,22:00
2023-03-12,21,Passing clouds.,No wind,95,1016 mbar,4,01:00
2023-03-12,21,Passing clouds.,No wind,85,1016 mbar,4,04:00
2023-03-12,22,Partly sunny.,6 km/h,84,1017 mbar,4,07:00
2023-03-12,27,Scattered clouds.,6 km/h,58,1017 mbar,5,10:00
2023-03-12,29,Scattered clouds.,19 km/h,65,1015 mbar,6,13:00
2023-03-12,27,Overcast.,24 km/h,73,1013 mbar,4,16:00
2023-03-12,24,Passing clouds.,9 km/h,86,1015 mbar,5,19:00
2023-03-13,23,Fog.,6 km/h,96,1016 mbar,3,01:00
2023-03-13,20,Passing clouds.,No wind,88,1015 mbar,5,04:00
2023-03-13,20,Scattered clouds.,6 km/h,89,1016 mbar,4,07:00
2023-03-13,27,Passing clouds.,13 km/h,56,1015 mbar,6,10:00
2023-03-13,30,Passing clouds.,24 km/h,26,1013 mbar,10,13:00
2023-03-13,28,Partly sunny.,19 km/h,58,1012 mbar,7,16:00
2023-03-13,25,Overcast.,9 km/h,77,1013 mbar,5,19:00
2023-03-13,22,Overcast.,6 km/h,93,1015 mbar,4,22:00
2023-03-14,22,Overcast.,7 km/h,93,1014 mbar,4,01:00
2023-03-14,22,Overcast.,6 km/h,90,1014 mbar,3,04:00
2023-03-14,22,Scattered clouds.,7 km/h,84,1015 mbar,3,07:00
2023-03-14,27,Partly sunny.,7 km/h,65,1016 mbar,5,10:00
2023-03-14,29,Overcast.,15 km/h,62,1013 mbar,5,13:00
2023-03-14,26,Partly sunny.,19 km/h,69,1012 mbar,5,16:00
2023-03-14,24,Overcast.,15 km/h,100,1014 mbar,5,19:00
2023-03-14,22,Light rain. Overcast.,9 km/h,94,1015 mbar,2,22:00
2023-03-15,22,Overcast.,11 km/h,93,1014 mbar,4,01:00
2023-03-15,22,Fog.,6 km/h,92,1014 mbar,3,04:00
2023-03-15,21,Light rain. Overcast.,6 km/h,97,1016 mbar,3,07:00
2023-03-15,25,Partly sunny.,6 km/h,79,1016 mbar,5,10:00
2023-03-15,24,Overcast.,19 km/h,85,1014 mbar,3,13:00
2023-03-15,24,Overcast.,6 km/h,90,1014 mbar,4,16:00
2023-03-15,22,Fog.,4 km/h,96,1016 mbar,3,19:00
2023-03-15,22,Fog.,6 km/h,96,1017 mbar,3,22:00
2023-03-16,22,Fog.,No wind,96,1016 mbar,3,01:00
2023-03-16,20,Passing clouds.,4 km/h,95,1015 mbar,4,04:00
2023-03-16,21,Haze.,6 km/h,88,1016 mbar,3,07:00
2023-03-16,27,Scattered clouds.,11 km/h,64,1017 mbar,6,10:00
2023-03-16,27,Partly sunny.,20 km/h,71,1014 mbar,6,13:00
2023-03-16,27,Partly sunny.,13 km/h,75,1013 mbar,5,16:00
2023-03-16,23,Overcast.,13 km/h,89,1016 mbar,4,19:00
2023-03-16,22,Passing clouds.,7 km/h,93,1017 mbar,4,22:00
2023-03-17,21,Passing clouds.,No wind,91,1016 mbar,6,04:00
2023-03-17,22,Haze.,6 km/h,87,1017 mbar,4,07:00
2023-03-17,27,Scattered clouds.,9 km/h,68,1017 mbar,5,10:00
2023-03-17,29,Partly sunny.,9 km/h,66,1014 mbar,6,13:00
2023-03-17,23,Thundershowers. Overcast.,28 km/h,93,1013 mbar,3,16:00
2023-03-17,20,Thundershowers. Overcast.,7 km/h,98,1017 mbar,5,19:00
2023-03-17,20,Passing clouds.,9 km/h,94,1017 mbar,5,22:00
2023-03-18,20,Passing clouds.,No wind,95,1016 mbar,3,01:00
2023-03-18,19,Passing clouds.,6 km/h,96,1015 mbar,5,04:00
2023-03-18,19,Fog.,6 km/h,96,1016 mbar,3,07:00
2023-03-18,25,Partly sunny.,No wind,80,1017 mbar,4,10:00
2023-03-18,30,Partly sunny.,4 km/h,55,1013 mbar,8,13:00
2023-03-18,26,Thunderstorms. Overcast.,24 km/h,79,1011 mbar,5,16:00
2023-03-18,23,Thunderstorms. Overcast.,7 km/h,93,1014 mbar,5,19:00
2023-03-18,23,Passing clouds.,9 km/h,90,1016 mbar,6,22:00
2023-03-19,22,Passing clouds.,6 km/h,91,1015 mbar,5,01:00
2023-03-19,21,Fog.,6 km/h,96,1015 mbar,2,07:00
2023-03-19,28,Scattered clouds.,9 km/h,65,1016 mbar,6,10:00
2023-03-19,28,Partly sunny.,19 km/h,70,1013 mbar,4,13:00
2023-03-19,26,Overcast.,15 km/h,82,1012 mbar,5,16:00
2023-03-19,22,Overcast.,No wind,99,1014 mbar,3,19:00
2023-03-19,21,Fog.,No wind,100,1016 mbar,3,22:00
2023-03-20,22,Fog.,No wind,96,1015 mbar,3,01:00
2023-03-20,21,Passing clouds.,No wind,92,1014 mbar,4,04:00
2023-03-20,22,Haze.,No wind,87,1014 mbar,5,07:00
2023-03-20,28,Scattered clouds.,6 km/h,70,1016 mbar,4,10:00
2023-03-20,25,Thunderstorms. Overcast.,20 km/h,80,1014 mbar,4,13:00
2023-03-20,21,Thundershowers. Overcast.,15 km/h,96,1013 mbar,3,16:00
2023-03-20,21,Light rain. Overcast.,9 km/h,94,1016 mbar,4,19:00
2023-03-20,20,Passing clouds.,9 km/h,96,1016 mbar,4,22:00
2023-03-21,21,Fog.,6 km/h,96,1015 mbar,2,01:00
2023-03-21,20,Fog.,4 km/h,96,1014 mbar,3,04:00
2023-03-21,21,Fog.,4 km/h,96,1015 mbar,3,07:00
2023-03-21,27,Partly sunny.,19 km/h,74,1011 mbar,7,16:00
2023-03-21,24,Overcast.,9 km/h,89,1014 mbar,5,19:00
2023-03-21,23,Thunderstorms. Overcast.,15 km/h,92,1015 mbar,5,22:00
2023-03-22,22,Overcast.,7 km/h,93,1014 mbar,3,01:00
2023-03-22,22,Light rain. Overcast.,9 km/h,97,1013 mbar,3,04:00
2023-03-22,22,Light rain. Overcast.,No wind,96,1015 mbar,4,07:00
2023-03-22,24,Overcast.,9 km/h,90,1016 mbar,4,10:00
2023-03-22,28,Overcast.,9 km/h,72,1013 mbar,6,13:00
2023-03-22,29,Partly sunny.,11 km/h,65,1011 mbar,5,16:00
2023-03-22,23,Light rain. Overcast.,9 km/h,N/A,1013 mbar,4,19:00
2023-03-22,23,Passing clouds.,9 km/h,95,1014 mbar,4,22:00
2023-03-23,23,Fog.,9 km/h,97,1014 mbar,3,01:00
2023-03-23,23,Passing clouds.,9 km/h,93,1013 mbar,4,04:00
2023-03-23,22,Overcast.,6 km/h,94,1015 mbar,5,07:00
2023-03-23,25,Scattered clouds.,6 km/h,79,1015 mbar,7,10:00
2023-03-23,28,Partly sunny.,13 km/h,65,1013 mbar,7,13:00
2023-03-23,28,Thunderstorms. Overcast.,20 km/h,69,1011 mbar,5,16:00
2023-03-23,25,Thunderstorms. Overcast.,17 km/h,89,1013 mbar,4,19:00
2023-03-23,23,Passing clouds.,6 km/h,95,1015 mbar,4,22:00
2023-03-24,23,Fog.,6 km/h,96,1015 mbar,3,01:00
2023-03-24,22,Passing clouds.,6 km/h,94,1014 mbar,4,04:00
2023-03-24,23,Partly sunny.,No wind,89,1015 mbar,3,07:00
2023-03-24,28,Partly sunny.,4 km/h,72,1016 mbar,5,10:00
2023-03-24,30,Scattered clouds.,20 km/h,59,1013 mbar,6,13:00
2023-03-24,25,Thunderstorms. Overcast.,15 km/h,80,1012 mbar,5,16:00
2023-03-24,23,Thunderstorms. Overcast.,6 km/h,93,1014 mbar,5,19:00
2023-03-24,22,Passing clouds.,No wind,95,1016 mbar,5,22:00
2023-03-25,22,Fog.,No wind,98,1015 mbar,3,01:00
2023-03-25,22,Fog.,4 km/h,96,1015 mbar,3,07:00
2023-03-25,27,Scattered clouds.,No wind,69,1016 mbar,5,10:00
2023-03-25,23,Thunderstorms. Overcast.,6 km/h,91,1013 mbar,6,16:00
2023-03-25,22,Light rain. Overcast.,9 km/h,97,1015 mbar,2,19:00
2023-03-25,22,Light rain. Overcast.,No wind,98,1016 mbar,3,22:00
2023-03-26,21,Overcast.,No wind,95,1015 mbar,3,01:00
2023-03-26,20,Passing clouds.,6 km/h,94,1014 mbar,3,04:00
2023-03-26,20,Partly sunny.,No wind,96,1015 mbar,4,07:00
2023-03-26,27,Partly sunny.,9 km/h,73,1015 mbar,5,10:00
2023-03-26,31,Thunderstorms. Partly sunny.,19 km/h,54,1012 mbar,7,13:00
2023-03-26,23,Thundershowers. Overcast.,13 km/h,89,1012 mbar,5,16:00
2023-03-26,22,Light rain. Overcast.,9 km/h,96,1014 mbar,4,19:00
2023-03-26,21,Overcast.,6 km/h,95,1015 mbar,5,22:00
2023-03-27,21,Fog.,6 km/h,96,1015 mbar,3,01:00
2023-03-27,21,Passing clouds.,4 km/h,95,1013 mbar,3,04:00
2023-03-27,21,Fog.,No wind,96,1015 mbar,2,07:00
2023-03-27,26,Partly sunny.,No wind,82,1016 mbar,4,10:00
2023-03-27,25,Thundershowers. Overcast.,13 km/h,89,1014 mbar,3,13:00
2023-03-27,25,Thunderstorms. Overcast.,7 km/h,74,1013 mbar,8,16:00
2023-03-27,22,Passing clouds.,6 km/h,94,1014 mbar,5,22:00
2023-03-28,21,Passing clouds.,No wind,96,1014 mbar,5,01:00
2023-03-28,21,Fog.,4 km/h,96,1014 mbar,3,04:00
2023-03-28,21,Fog.,No wind,97,1016 mbar,3,07:00
2023-03-28,27,Partly sunny.,20 km/h,72,1017 mbar,10,10:00
2023-03-28,28,Overcast.,17 km/h,53,1014 mbar,8,13:00
2023-03-28,25,Scattered clouds.,9 km/h,78,1013 mbar,5,16:00
2023-03-28,24,Passing clouds.,6 km/h,84,1014 mbar,4,19:00
2023-03-28,23,Passing clouds.,No wind,91,1016 mbar,3,22:00
2023-03-29,23,Fog.,No wind,96,1015 mbar,3,01:00
2023-03-29,22,Passing clouds.,6 km/h,93,1014 mbar,4,04:00
2023-03-29,22,Fog.,No wind,96,1016 mbar,3,07:00
2023-03-29,N/A,Partly sunny.,11 km/h,N/A,1016 mbar,4,10:00
2023-03-29,29,Thunderstorms. Partly sunny.,19 km/h,62,1014 mbar,8,13:00
2023-03-29,26,Thunderstorms. Partly sunny.,24 km/h,65,1013 mbar,8,16:00
2023-03-29,22,Light rain. Overcast.,19 km/h,86,1016 mbar,5,19:00
2023-03-29,21,Passing clouds.,6 km/h,96,1016 mbar,5,22:00
2023-03-30,21,Passing clouds.,No wind,94,1014 mbar,4,01:00
2023-03-30,20,Passing clouds.,No wind,96,1013 mbar,3,04:00
2023-03-30,21,Fog.,6 km/h,97,1014 mbar,2,07:00
2023-03-30,25,Partly sunny.,22 km/h,76,1016 mbar,8,10:00
2023-03-30,28,Partly sunny.,19 km/h,63,1013 mbar,10,13:00
2023-03-30,24,Overcast.,15 km/h,83,1013 mbar,7,19:00
2023-03-30,22,Passing clouds.,11 km/h,93,1015 mbar,5,22:00
2023-03-31,22,Passing clouds.,9 km/h,94,1015 mbar,5,01:00
2023-03-31,22,Passing clouds.,15 km/h,92,1014 mbar,6,04:00
2023-03-31,23,Overcast.,9 km/h,82,1015 mbar,10,07:00
2023-03-31,25,Overcast.,9 km/h,74,1016 mbar,10,10:00
2023-03-31,29,Partly sunny.,19 km/h,60,1013 mbar,10,13:00
2023-03-31,28,Partly sunny.,15 km/h,62,1012 mbar,8,16:00
2023-03-31,22,Thunderstorms. Overcast.,7 km/h,91,1014 mbar,7,19:00
2023-03-31,22,Passing clouds.,No wind,86,1016 mbar,7,22:00
2023-04-01,22,Passing clouds.,4 km/h,89,1015 mbar,7,01:00
2023-04-01,21,Passing clouds.,No wind,88,1014 mbar,7,04:00
2023-04-01,23,Partly sunny.,4 km/h,91,1016 mbar,5,07:00
2023-04-01,25,Overcast.,22 km/h,79,1017 mbar,10,10:00
2023-04-01,24,Partly sunny.,11 km/h,78,1014 mbar,7,13:00
2023-04-01,24,Light rain. Partly sunny.,No wind,86,1013 mbar,6,16:00
2023-04-01,23,Passing clouds.,No wind,89,1014 mbar,7,19:00
2023-04-01,22,Passing clouds.,4 km/h,N/A,N/A,8,22:00
2023-04-02,21,Passing clouds.,No wind,89,1014 mbar,8,01:00
2023-04-02,20,Overcast.,No wind,93,1013 mbar,6,04:00
2023-04-02,21,Partly sunny.,4 km/h,89,1014 mbar,5,07:00
2023-04-02,26,Haze.,No wind,70,1015 mbar,5,10:00
2023-04-02,30,Scattered clouds.,19 km/h,54,1012 mbar,8,13:00
2023-04-02,22,Thunderstorms. Overcast.,15 km/h,93,1011 mbar,5,16:00
2023-04-02,23,Thundershowers. Overcast.,7 km/h,94,1014 mbar,5,19:00
2023-04-02,21,Overcast.,No wind,95,1015 mbar,5,22:00
2023-04-03,21,Overcast.,No wind,92,1014 mbar,3,01:00
2023-04-03,21,Fog.,No wind,96,1013 mbar,2,04:00
2023-04-03,20,Fog.,No wind,96,1015 mbar,2,07:00
2023-04-03,26,Partly sunny.,7 km/h,66,1016 mbar,5,10:00
2023-04-03,29,Partly sunny.,17 km/h,53,1014 mbar,10,13:00
2023-04-03,27,Partly sunny.,22 km/h,64,1012 mbar,10,16:00
2023-04-03,24,Passing clouds.,17 km/h,72,1014 mbar,6,19:00
2023-04-03,23,Passing clouds.,9 km/h,73,1016 mbar,6,22:00
2023-04-04,21,Passing clouds.,No wind,85,1014 mbar,7,04:00
2023-04-04,21,Haze.,No wind,89,1015 mbar,5,07:00
2023-04-04,27,Scattered clouds.,19 km/h,52,1016 mbar,10,10:00
2023-04-04,29,Scattered clouds.,22 km/h,52,1014 mbar,10,13:00
2023-04-04,25,Scattered clouds.,19 km/h,65,1012 mbar,10,16:00
2023-04-04,25,Passing clouds.,22 km/h,66,1014 mbar,10,19:00
2023-04-04,23,Passing clouds.,No wind,73,1016 mbar,10,22:00
2023-04-05,22,Passing clouds.,No wind,84,1015 mbar,8,01:00
2023-04-05,20,Passing clouds.,No wind,91,1014 mbar,7,04:00
2023-04-05,21,Scattered clouds.,6 km/h,84,1015 mbar,5,07:00
2023-04-05,27,Passing clouds.,9 km/h,56,1016 mbar,6,10:00
2023-04-05,31,Scattered clouds.,19 km/h,42,1013 mbar,10,13:00
2023-04-05,29,Scattered clouds.,26 km/h,49,1011 mbar,8,16:00
2023-04-05,25,Passing clouds.,15 km/h,71,1014 mbar,8,19:00
2023-04-05,22,Overcast.,9 km/h,93,1016 mbar,5,22:00
2023-04-06,22,Overcast.,6 km/h,90,1016 mbar,5,01:00
2023-04-06,21,Passing clouds.,No wind,91,1015 mbar,5,04:00
2023-04-06,23,Scattered clouds.,6 km/h,79,1016 mbar,6,07:00
2023-04-06,28,Passing clouds.,9 km/h,52,1017 mbar,7,10:00
2023-04-06,29,Scattered clouds.,19 km/h,47,1012 mbar,8,16:00
2023-04-06,24,Passing clouds.,13 km/h,72,1014 mbar,7,19:00
2023-04-06,24,Passing clouds.,6 km/h,74,1016 mbar,6,22:00
2023-04-07,21,Passing clouds.,6 km/h,81,1016 mbar,6,01:00
2023-04-07,20,Passing clouds.,No wind,85,1015 mbar,5,04:00
2023-04-07,21,Haze.,No wind,75,1016 mbar,5,07:00
2023-04-07,26,Partly sunny.,7 km/h,56,1017 mbar,6,10:00
2023-04-07,28,Partly sunny.,15 km/h,47,1014 mbar,7,13:00
2023-04-07,28,Partly sunny.,19 km/h,54,1013 mbar,8,16:00
2023-04-07,25,Passing clouds.,11 km/h,71,1015 mbar,5,19:00
2023-04-07,23,Overcast.,13 km/h,86,1018 mbar,5,22:00
2023-04-08,21,Passing clouds.,No wind,94,1016 mbar,3,04:00
2023-04-08,22,Fog.,No wind,94,1017 mbar,3,07:00
2023-04-08,27,Passing clouds.,11 km/h,63,1018 mbar,7,10:00
2023-04-08,30,Passing clouds.,19 km/h,43,1016 mbar,10,13:00
2023-04-08,30,Scattered clouds.,24 km/h,51,1014 mbar,10,16:00
2023-04-08,24,Passing clouds.,22 km/h,72,1016 mbar,10,19:00
2023-04-08,23,Overcast.,7 km/h,82,1018 mbar,7,22:00
2023-04-09,22,Passing clouds.,No wind,88,1018 mbar,4,01:00
2023-04-09,20,Scattered clouds.,No wind,89,1017 mbar,6,07:00
2023-04-09,27,Scattered clouds.,15 km/h,62,1017 mbar,7,10:00
2023-04-09,30,Scattered clouds.,28 km/h,53,1015 mbar,10,13:00
2023-04-09,29,Partly sunny.,26 km/h,57,1013 mbar,7,16:00
2023-04-09,25,Thunderstorms. Overcast.,19 km/h,77,1016 mbar,6,19:00
2023-04-09,24,Passing clouds.,15 km/h,78,1017 mbar,6,22:00
2023-04-10,23,Passing clouds.,7 km/h,77,1016 mbar,6,01:00
2023-04-10,22,Passing clouds.,No wind,89,1015 mbar,5,04:00
2023-04-10,23,Partly sunny.,17 km/h,80,1016 mbar,8,07:00
2023-04-10,26,Overcast.,26 km/h,66,1017 mbar,8,10:00
2023-04-10,24,Light rain. Overcast.,26 km/h,87,1015 mbar,5,13:00
2023-04-10,26,Partly sunny.,11 km/h,72,1013 mbar,10,16:00
2023-04-10,24,Passing clouds.,15 km/h,70,1015 mbar,10,19:00
2023-04-10,23,Passing clouds.,15 km/h,67,1017 mbar,10,22:00
2023-04-11,21,Passing clouds.,9 km/h,80,1014 mbar,10,01:00
2023-04-11,20,Passing clouds.,No wind,85,1015 mbar,6,04:00
2023-04-11,21,Scattered clouds.,4 km/h,85,1016 mbar,5,07:00
